time	V(a0)	V(a1)	V(a2)	V(a3)	V(b0)	V(b1)	V(b2)	V(b3)	V(dz_f)	V(out0)	V(out1)	V(out2)	V(out3)	V(out4)	V(out5)	V(out6)	V(out7)	V(sel0)	V(sel1)	V(sel2)	V(sign_f)	V(vdd)	V(zero_f)
1.060292509002257e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.024003e-01	-6.165382e-06	1.243795e-06	7.205324e-05	4.997846e+00	3.830923e-07	3.969593e-07	3.969774e-07	4.102351e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.326534e-08	5.000000e+00	6.496491e-04
1.060370341635562e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.023386e-01	6.948316e-06	-3.155019e-07	-7.083944e-05	5.002119e+00	4.712145e-07	4.573088e-07	4.572904e-07	4.439449e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.350229e-08	5.000000e+00	-6.433081e-04
1.060526006902173e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.022330e-01	-6.058425e-06	1.133645e-06	7.151352e-05	4.997894e+00	3.828192e-07	3.967428e-07	3.967613e-07	4.101498e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.326187e-08	5.000000e+00	6.417069e-04
1.060837337435395e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.020041e-01	6.894626e-06	-2.617965e-07	-7.056639e-05	5.002094e+00	4.713469e-07	4.574146e-07	4.573961e-07	4.439863e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.350403e-08	5.000000e+00	-6.393809e-04
1.061459998501838e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.015649e-01	-6.031531e-06	1.107128e-06	7.137620e-05	4.997907e+00	3.827540e-07	3.966905e-07	3.967091e-07	4.101294e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.326100e-08	5.000000e+00	6.397449e-04
1.062705320634725e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.006713e-01	6.881167e-06	-2.486219e-07	-7.049755e-05	5.002089e+00	4.713792e-07	4.574406e-07	4.574221e-07	4.439964e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.350447e-08	5.000000e+00	-6.384049e-04
1.065195964900499e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.989126e-01	-6.024799e-06	1.100561e-06	7.134172e-05	4.997910e+00	3.827379e-07	3.966775e-07	3.966961e-07	4.101244e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.326078e-08	5.000000e+00	6.392559e-04
1.070177253432047e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.954191e-01	6.877800e-06	-2.453439e-07	-7.048030e-05	5.002087e+00	4.713872e-07	4.574471e-07	4.574285e-07	4.439989e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.350458e-08	5.000000e+00	-6.381613e-04
1.075177253432047e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.919784e-01	-6.022558e-06	1.098382e-06	7.133024e-05	4.997910e+00	3.827326e-07	3.966732e-07	3.966918e-07	4.101227e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.326071e-08	5.000000e+00	6.390936e-04
1.080000000000000e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.886975e-01	6.875400e-06	-2.431535e-07	-7.047802e-05	5.002107e+00	4.713926e-07	4.574515e-07	4.574329e-07	4.440006e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.350465e-08	5.000000e+00	-6.438091e-04
1.080010000000000e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e-01	4.886938e-01	5.706013e-07	3.015316e-07	-2.863334e-07	5.000061e+00	4.267632e-07	4.268127e-07	4.268132e-07	4.269676e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.337805e-08	5.000000e+00	-9.816086e-06
1.080030000000000e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	1.500000e+00	4.886803e-01	2.814290e-07	5.330143e-07	1.182890e-06	4.999943e+00	4.272904e-07	4.272702e-07	4.272698e-07	4.271342e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.338743e-08	5.000000e+00	9.553449e-06
1.080065538136364e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	3.276907e+00	4.886572e-01	5.720861e-07	3.305219e-07	-9.998315e-05	1.465559e-01	4.268710e-07	4.268747e-07	4.268751e-07	4.269997e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.337781e-08	5.000000e+00	4.979185e+00
1.080099793789739e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.989689e+00	4.886307e-01	2.906688e-07	5.185174e-07	2.963729e-04	-1.313271e-01	4.272113e-07	4.272247e-07	4.272243e-07	4.271112e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.338759e-08	5.000000e+00	5.018643e+00
1.080100000000000e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	4.886450e-01	-2.788463e-05	-1.206093e-05	-6.012751e-04	-8.043680e-02	9.607051e-07	7.094201e-07	7.094304e-07	5.381170e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.617145e-08	5.000000e+00	5.010654e+00
1.080100020621026e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.998969e+00	5.000000e+00	4.886475e-01	-3.342025e-05	-1.633240e-05	-7.343839e-04	-7.656553e-02	5.984598e-07	5.203959e-07	5.203814e-07	4.699768e-07	0.000000e+00	0.000000e+00	0.000000e+00	4.973356e-08	5.000000e+00	5.010073e+00
1.080100061863078e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.996907e+00	5.000000e+00	4.886506e-01	-3.908496e-05	-2.161662e-05	-9.483785e-04	-6.922332e-02	-1.801379e-08	1.954113e-07	1.953094e-07	3.517617e-07	0.000000e+00	0.000000e+00	0.000000e+00	4.339159e-08	5.000000e+00	5.009023e+00
1.080100144347183e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.992783e+00	5.000000e+00	4.886515e-01	-3.158369e-05	-1.934759e-05	-1.199520e-03	-5.660199e-02	-4.993426e-07	-6.307050e-08	-6.003484e-08	2.502584e-07	0.000000e+00	0.000000e+00	0.000000e+00	4.978192e-08	5.000000e+00	5.007327e+00
1.080100309315391e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.984534e+00	5.000000e+00	4.886488e-01	-1.332536e-06	-1.471208e-06	-1.400506e-03	-3.761724e-02	1.886423e-07	3.009912e-07	2.986072e-07	3.623052e-07	0.000000e+00	0.000000e+00	0.000000e+00	6.059798e-08	5.000000e+00	5.004807e+00
1.080100639251809e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.968038e+00	5.000000e+00	4.886417e-01	2.671782e-05	1.575209e-05	-1.220503e-03	-1.590275e-02	1.040406e-06	7.473146e-07	7.476636e-07	5.366950e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.169945e-08	5.000000e+00	5.001990e+00
1.080101299124644e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.935044e+00	5.000000e+00	4.886335e-01	7.014878e-06	3.587634e-06	-4.534088e-04	-1.618492e-03	1.877232e-07	3.009874e-07	3.017124e-07	3.996262e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.248207e-08	5.000000e+00	5.000203e+00
1.080102618870315e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.869057e+00	5.000000e+00	4.886310e-01	-8.830140e-06	-4.536316e-06	7.900019e-05	3.831465e-04	4.487418e-07	4.430252e-07	4.419497e-07	4.193443e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.479751e-08	5.000000e+00	4.999952e+00
1.080105258361655e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.737082e+00	5.000000e+00	4.886298e-01	6.461195e-06	3.765164e-06	-3.559050e-05	-2.008337e-04	4.760328e-07	4.461162e-07	4.473302e-07	4.429267e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.192081e-08	5.000000e+00	5.000026e+00
1.080110537344337e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.473133e+00	5.000000e+00	4.886259e-01	-4.363995e-06	-2.269150e-06	2.496723e-05	1.478040e-04	3.549622e-07	3.965566e-07	3.952820e-07	4.092653e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.482810e-08	5.000000e+00	4.999980e+00
1.080121095309700e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	3.945235e+00	5.000000e+00	4.886190e-01	4.687410e-06	2.846304e-06	-1.979951e-05	-1.257655e-04	5.079404e-07	4.619258e-07	4.632282e-07	4.453963e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.195319e-08	5.000000e+00	5.000017e+00
1.080134508589941e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	3.274570e+00	5.000000e+00	4.886097e-01	-3.453044e-06	-1.792538e-06	1.778055e-05	1.121520e-04	3.404566e-07	3.893510e-07	3.880123e-07	4.084723e-07	0.000000e+00	0.000000e+00	0.000000e+00	5.480251e-08	5.000000e+00	4.999984e+00
1.080155520466372e-04	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	2.223977e+00	5.000000e+00	4.885937e-01	4.090585e-06	2.530874e-06	4.876201e+00	4.876157e+00	4.876209e+00	4.876202e+00	4.876209e+00	4.810452e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.964735e+00	5.000000e+00	3.512353e-02
